,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
191004,129069.0,1.900784579,0.209519757,-0.566075909,3.68272752,0.547827183,1.272922318,-0.383746822,0.330202752,-0.388902239,1.47236674,-0.690053498,0.134724123,-0.660736371,-0.069722955,-2.502816769,0.810228423,-0.861270763,0.332907877,-0.719573091,-0.299056178,0.081031282,0.425106295,0.031404893,0.081439797,0.158290349,0.122287131,-0.016185053,-0.057760286,1.51,0
130347,79335.0,1.281877404,1.286572052,-1.795546363,1.530859614,1.078397821,-1.546338177,0.766262422,-0.354863984,-0.412267332,-1.54967919,0.375182876,-0.646812105,-0.053956057,-3.407618243,1.107786991,1.181160943,2.526509243,1.496208341,-0.650136903,-0.019616416,-0.242949276,-0.59751965,-0.27043836,-0.439664467,0.923806154,-0.26334237,0.039199131,0.091988213,1.49,0
9179,13126.0,-2.880042352,5.22544231,-11.06333028,6.689950658,-5.759923989,-2.244030791,-11.19997522,4.014721809,-3.429304264,-11.56194977,10.44684681,-15.47905248,0.734441608,-13.88377855,0.821439545,-11.91148302,-18.1030037,-6.837834539,3.126929352,1.191443966,2.002882877,0.351102065,0.79525514,-0.778379381,-1.646815113,0.487538823,1.427713096,0.583172486,1.0,1
203121,134661.0,-0.183475842,0.408322801,1.558254508,-0.641225463,0.484771382,-0.655723488,0.875335481,-0.578436728,0.681160078,-0.37295643,-0.654633623,0.721584702,1.292458106,-0.829790875,0.044647528,-0.067649764,-0.966202776,-0.264738986,-0.253786298,0.001639132,-0.124640587,0.121977143,0.019080014,0.044070315,-1.117345903,-0.840518038,-0.17473277,-0.209785712,14.98,0
260641,159650.0,1.707330219,-0.946066515,-0.67521978,0.031380105,-0.720772926,-0.264090094,-0.453351318,0.077967914,1.14672056,-0.038640967,0.415761493,0.440201716,-0.871769775,0.436244315,0.472060737,0.75770747,-0.97466054,0.633983457,0.347797661,0.058789354,-0.052763094,-0.467853737,0.197184375,-0.541713343,-0.576408608,-0.279534226,-0.032494315,-0.0265363,156.0,0
83783,60023.0,1.15806104,0.249170061,0.111037231,1.02842381,-0.153932015,-0.313861313,-0.114263415,0.005818497,0.49306892,-0.836874434,-0.056265536,0.60777216,0.414198868,-1.657092821,-0.048996667,-0.216757497,1.378593798,-0.487805696,-0.379637669,-0.066322193,-0.145941906,-0.113686739,-0.072553369,0.042614092,0.495508833,0.438556884,0.02180493,0.041037065,12.31,0
120725,75938.0,1.130274776,0.243618214,0.362066474,2.231546722,0.205026442,0.513861237,-0.083573003,0.013017962,-0.489953617,0.62879777,-1.746415123,-0.253164563,1.023588429,-0.10843113,0.775689369,1.284660243,-1.290071697,0.485719273,-0.715253737,0.091106604,0.115749967,0.207083276,-0.319409988,-0.978962165,0.656322643,0.198774029,-0.000812888,0.027874881,75.36,0
11579,19909.0,1.410335731,-0.625360843,0.289246803,-0.541445962,-0.717431547,-0.018732711,-0.871735096,0.040155977,0.880403581,0.3374883,1.042239779,-3.272445208,0.14676468,1.432114709,-1.6922537,1.059045787,0.952661782,-0.535826177,1.34752751,-0.062140794,-0.192762724,-0.324471917,-0.117070672,-0.574782206,0.560330091,-0.243539199,-0.028144983,-0.015180081,10.0,0
259409,159102.0,-0.611812601,0.701074258,-0.220978463,-0.984673442,-0.741935135,0.871774884,0.509042505,0.506440541,0.340712428,-0.349720644,-0.754663723,-0.125369237,-0.382656522,0.248520059,-0.089735289,1.34706465,-1.357956687,1.269485197,0.154685302,-0.228226778,0.19066033,0.597119458,-0.154594432,-1.356303306,-0.376324082,0.530412889,0.000549998,-0.047027594,186.0,0
146197,87535.0,-0.043357218,1.242214407,1.963769837,4.32388438,0.504114787,1.439446463,0.162726718,0.107104355,-1.332579161,1.748030284,-1.172048685,-0.391304849,1.149485658,-0.611793342,0.67977399,-0.069323849,-0.107066488,0.447151821,0.919215537,0.501686027,0.247729997,1.178869494,-0.143763985,0.645897068,-0.636835431,0.447349528,0.33447668,0.055489336,15.88,0
154719,102671.0,-4.991757794,5.213339823,-9.111326298,8.431986352,-3.435515672,-1.827565102,-7.114302844,3.431206631,-3.87564287,-6.868508507,7.15062517,-10.26298404,2.733084936,-10.12752478,-0.262783621,-5.190271038,-8.65571104,-2.024443474,1.56047928,0.098132192,1.189422839,0.247858476,0.29444833,-0.548503502,-0.174616567,0.406702503,-0.402339273,-0.882885795,0.0,1
164567,116819.0,2.080142571,-0.075408349,-1.359380912,0.261263343,0.232200629,-0.797885894,0.233487448,-0.330165296,0.493154268,0.048566621,-1.253290214,0.540800838,0.807667017,0.114302577,0.024586049,0.069404362,-0.574224681,-0.716886654,0.397226079,-0.129331571,-0.317765046,-0.784149744,0.233077808,-0.636937408,-0.191136867,0.234985509,-0.070647687,-0.062794323,17.99,0
158854,111868.0,-0.610903367,0.148819814,0.575054224,-2.964199431,-0.792325266,0.333474694,-1.395394788,-3.260798541,-1.836576802,0.779635027,-1.16177984,-0.791557409,0.302319011,-0.342787963,-0.647831822,-0.319879884,0.509115943,-0.204059068,-0.990644813,-1.017665703,2.766775713,-1.512176831,-0.092148611,0.543313786,1.835943784,-0.007149867,0.157100748,0.144180169,15.0,0
4086,3736.0,1.401276247,-0.683958382,-0.915142748,-1.616303629,1.458233635,3.274760728,-1.170329188,0.710345425,0.360103817,0.281998033,1.00952054,-3.173336506,1.869182088,1.412539418,0.259861719,1.533610924,0.446067536,-0.865824274,0.766571338,0.222132802,-0.278087317,-0.898278603,0.081210936,0.920023054,0.357015736,-0.508385359,-0.019937272,0.015447011,42.0,0
144754,86376.0,-0.67023813,0.945206352,0.610050626,2.640065087,-2.707774626,1.952610561,-1.624608199,-5.229907862,0.210202028,-2.06990439,-0.529805728,0.999716276,-0.086112024,-1.50855714,-0.450669492,-0.328387383,2.270271178,0.709666018,0.913175997,1.474928757,-2.504450187,1.436472378,0.351542386,0.648466904,0.579681417,0.075737593,0.346717084,0.282208626,323.77,1
119348,75418.0,1.149378177,-0.161502486,-0.127520066,-0.050147113,-0.294413469,-0.807555943,0.212668022,-0.094413047,-0.12226239,0.038962195,1.037633538,0.182247779,-1.247823123,0.866967668,0.321699074,0.478716794,-0.500245911,-0.237653792,0.682042009,0.004938521,-0.387650077,-1.420049327,0.110905774,-0.012752527,0.047456803,0.622256121,-0.126317311,-0.000682869,74.99,0
197209,131894.0,0.244434607,1.093112612,-0.808937747,0.80561368,1.319546785,-0.625280031,1.62069289,-0.369414894,-0.980760006,0.00879311,-1.024986651,-0.282136214,-0.054787043,0.808239496,0.355215857,-0.859123374,-0.190697043,-0.11074674,0.522416619,0.003181687,0.316224628,0.940229694,-0.000960279,0.610436169,-0.689683383,-0.539622721,0.255949203,0.270262624,47.76,0
273600,165629.0,2.042636633,-0.34338204,-0.623210811,0.165342436,-0.39294523,-0.345903759,-0.535223375,0.021187279,1.514734705,-0.205592214,-1.506726751,-0.21539317,-0.702767974,0.216196066,1.268455669,0.427297889,-0.824388121,0.283282722,0.074214257,-0.287263264,-0.173362827,-0.392059542,0.277467095,-0.859775185,-0.311731446,-0.870720972,0.055607951,-0.037164367,1.0,0
21146,31501.0,0.824874774,-0.868994492,0.952428853,-0.015155631,-0.409269555,1.998933056,-0.978802529,0.774965432,0.910539489,-0.513785939,1.872828135,1.671773811,-0.114967382,-0.230923318,0.089543778,-1.181960092,1.097018641,-2.07850845,-0.821750476,-0.034822394,-0.012708365,0.158093695,0.122458237,-0.938717556,-0.236557609,1.045158451,0.018980254,0.003603051,89.75,0
275707,166685.0,-0.188004834,1.031549807,0.136099123,-0.67140499,0.487072161,-1.069453765,0.999545616,-0.202422458,0.113095969,-0.107850976,-0.984274753,0.261438333,0.34027065,-0.027189212,-0.409593733,-0.085751339,-0.488393015,-0.753508727,-0.058873106,0.111857689,-0.297476067,-0.595259326,0.069882788,-0.113096255,-0.404648976,0.151507275,0.354429087,0.159839077,1.29,0
135549,81302.0,1.143534798,-0.173053683,0.896583057,0.392429272,-0.777252182,-0.135004427,-0.552477643,0.133736222,0.263460329,0.054576091,1.05842219,0.757966176,0.138198812,0.164405957,0.733653872,0.957179312,-0.941232141,0.616619129,0.03267524,0.002401792,0.043570242,0.039004889,-0.017147902,0.034635175,0.15362478,0.391497271,-0.016812875,0.018139858,36.0,0
58220,48285.0,-2.234332062,-1.959133793,2.07810541,-1.062110538,-0.869623681,-0.210874566,0.878924108,-0.396427301,-0.314459723,-0.326800023,-1.163769927,0.276519062,0.843966148,-1.277570808,-1.640184873,-1.016879471,-0.514378391,0.713045749,-2.036593125,-0.688116396,-0.627605281,-0.841417095,-0.045301983,0.438810958,0.009333346,0.058725428,0.13986144,-0.291734859,428.66,0
180298,124473.0,1.961039792,-0.082898168,-1.346000408,0.385047957,0.126341969,-0.372813678,-0.248805739,0.033023899,0.511625198,-0.2658621,1.248419966,0.711787657,-0.244799702,-0.869871059,-0.219080356,0.634051666,0.325879262,0.528594326,-0.031512617,-0.131078158,-0.0567103,-0.090197885,0.242912102,0.627768752,-0.287811409,0.350536401,-0.046535958,-0.031542014,16.4,0
2409,1971.0,-1.651829564,0.243851751,1.974268389,0.631049776,0.312349613,-0.37331346,0.686207159,-1.432706784,0.336063441,0.321918163,-0.556896277,-0.202564945,-0.363035042,-0.620118473,0.206045585,-0.758772974,0.14442562,-0.502083618,1.216092688,-0.525474313,0.343404062,-0.51124031,0.174645041,0.425782234,0.337187342,0.353123626,-0.444247535,-0.410344483,41.1,0
157868,110547.0,-1.532810361,2.232751839,-5.923100075,3.386708412,-0.15344334,-1.419747681,-3.878576339,1.444655862,-1.465542142,-5.208334593,4.546301069,-7.761194032,1.159540322,-5.231611457,-0.171642119,-4.719829498,-4.847991961,-1.134328745,3.527738272,0.520839866,0.632504706,-0.070837951,-0.490291315,-0.359983126,0.050677533,1.095671329,0.471741402,-0.106667141,0.76,1
236729,148928.0,2.038713156,-0.030519101,-1.057834388,0.420641001,-0.088509342,-1.195558687,0.255685416,-0.384480929,0.417626925,0.043969359,-0.595725002,0.870082068,0.869456086,0.118549739,-0.047409008,-0.143942262,-0.33045653,-0.968785787,0.133437183,-0.148300508,-0.272038715,-0.637974107,0.32090905,0.068970542,-0.276820718,0.191385128,-0.06776444,-0.055994739,13.99,0
63634,50808.0,-9.169789824,7.092196801,-12.35403687,4.243068974,-7.176437755,-3.386618049,-8.058011947,6.442908664,-2.412986602,-6.134906887,2.826671228,-6.309842777,-0.623002386,-7.279869219,0.924233226,-4.215537135,-7.171672415,-2.550336685,0.596364321,0.816651662,0.926156961,-0.817706132,-0.150434416,-0.03938306,0.485639754,-0.264324609,1.15969046,0.232758088,99.99,1
34737,37802.0,-6.43039677,-3.323556235,-0.096032665,-2.270376026,0.482668367,-1.490782336,1.422743282,-2.943627386,1.009255677,4.937518249,-0.051643429,-1.383790476,0.453710887,-2.955229112,-0.735767233,-0.598828257,-0.760420827,-1.037272964,-0.993571486,-3.950787689,-1.235783287,0.307432278,-1.011466449,0.556270667,-0.027477372,-0.840241403,-4.917168509,3.083596484,100.0,0
26566,34140.0,1.388765751,-1.166130682,-0.876488766,-2.48824379,0.928696173,3.492693143,-1.429797324,0.902666908,0.662355167,-0.243755587,-0.594161997,0.362356563,0.217428531,-0.227565008,0.743256229,-1.979233003,-0.183242225,1.920662307,0.275304289,-0.380511728,-0.304295485,-0.245312203,-0.146695329,1.012989724,0.810846027,-0.472969458,0.112122557,0.027543915,18.15,0
15781,27219.0,-25.26635502,14.32325381,-26.82367291,6.349247807,-18.66425061,-4.647403049,-17.97121202,16.63310306,-3.768350971,-8.303239351,4.783257367,-6.699252074,0.846767865,-6.576276436,-0.06233038,-5.961659873,-12.21848172,-4.791841983,0.894853522,1.658288844,1.78070097,-1.861318147,-1.188167293,0.156667051,1.768191982,-0.219916008,1.411854777,0.414656384,99.99,1
243848,152098.0,-4.124316251,3.748596901,-7.926506608,7.763241791,-0.769374581,-2.031170883,-3.474549465,0.10712141,-1.55135159,-2.411272015,4.48003527,-8.832509725,-1.21516414,-13.72568461,1.232744415,-4.389687678,-5.810919817,-1.255422402,1.11403305,-0.181978583,0.547096801,0.687853881,0.429938704,-0.620601279,-0.369688286,0.367348754,-2.664767095,0.417100622,1.0,1
88897,62341.0,-5.267759743,2.506718959,-5.290924818,4.886134198,-3.343188411,-1.100085485,-5.810509186,1.726343355,-0.74927716,-4.834827995,3.54601225,-7.751285478,-1.195693945,-10.01850245,0.296396122,-7.477161727,-9.785800262,-4.243977148,2.681126782,-0.28604327,0.764265625,0.473261684,0.548481723,-0.156850052,-0.710186945,-0.366422677,-1.48676592,0.677664105,1.1,1
190060,128671.0,2.044039245,0.300710278,-2.700843895,1.341669077,1.164106849,-0.578785259,0.540775304,-0.173587576,0.486956357,-0.308519561,-1.566572438,-1.332756815,-2.221791756,-0.624007533,-0.040493747,0.089448773,0.850132915,0.534017122,-0.142005389,-0.295447387,-0.100201857,-0.221021628,-0.075226433,-0.206712943,0.503515161,-0.471085107,-0.019282273,-0.030839957,26.85,0
96637,65863.0,-0.865858063,0.522827858,1.671693086,-0.677256507,0.850347573,0.788590342,0.414469778,0.395735763,-0.255431355,-0.837543314,-0.074569928,0.289788272,-0.556693566,-0.002625635,-1.006920307,0.214970437,-0.571586293,-0.13459203,0.134427415,-0.071557578,-0.237120732,-0.685240647,-0.319184699,-1.15754072,0.386788533,0.187597866,0.003335513,0.035000037,9.99,0
142949,85033.0,1.176340751,1.108164234,-1.66083672,1.621432373,0.888851475,-1.386241298,0.624370833,-0.173638802,-0.244086346,-1.560719033,0.804545418,-1.126481852,-1.527183982,-3.074021856,1.475605005,0.810812572,3.062981516,1.057079159,-1.189703449,-0.127045081,-0.190266263,-0.51165176,-0.175611398,-0.293238752,0.733709274,-0.261134385,0.044773437,0.093040804,15.27,0
104902,69280.0,-2.294443923,0.264378367,-0.707132014,1.178183157,1.349408935,-0.917607873,-0.811740701,0.960145861,-0.788165428,-0.628694854,0.172023465,-0.026910634,-0.461692047,-0.187263894,0.674604148,0.99129426,0.62681499,1.734865893,0.938952662,-0.132412703,0.067303709,-0.064313513,-0.79947563,-0.899589236,-0.199807622,-0.275433961,0.337615144,-0.333989806,1.0,0
98942,66886.0,1.251362276,-0.086289679,0.30553822,-0.106003992,-0.525160484,-0.707653049,-0.165506584,-0.040777256,0.400145004,-0.205856506,-0.169040652,-0.240819074,-0.926086375,0.465240321,1.499092182,0.011153826,0.032351114,-0.822699278,-0.281088835,-0.161643066,-0.092828147,-0.268407658,0.086100491,0.119381519,0.133054576,0.992985028,-0.07431715,-0.001531737,4.53,0
27432,34546.0,1.273418472,-0.817387034,1.451800128,-0.746112249,-1.615223464,0.142673463,-1.509160346,0.308278682,-0.461551132,0.710397354,1.775496429,0.262551028,0.339442139,-0.407023631,0.840401206,1.541810132,0.047339699,-0.670186271,-0.041301742,0.054367305,0.522195008,1.498613885,-0.03057978,0.269368627,0.191196053,-0.041777068,0.0735286,0.019836859,0.02,0
149600,91554.0,-5.100255663,3.63344238,-3.843918624,0.183208447,-1.183997376,1.602139333,-3.005953152,-8.645037802,1.285458107,-3.717481375,3.719211539,-5.034029747,0.918999158,-4.220365918,-1.050499957,-1.691045268,-2.372423207,0.450098503,0.407805061,-2.806301923,8.280439326,-2.797149541,1.090706593,-0.159259597,0.532156369,-0.497125808,0.943621625,0.553580692,261.22,1
106679,70071.0,-0.440095203,1.137238976,-3.227079757,3.242292934,-2.033998153,-1.618414648,-3.028012599,0.76455482,-1.801937209,-4.711768684,4.663254585,-5.171734608,-1.624070248,-6.713878195,0.607986268,-3.275207499,-6.823831213,-1.355308686,0.291250739,0.895840844,0.764186725,-0.275577693,-0.343571526,0.233084829,0.60643364,-0.315433462,0.768290751,0.459623328,227.3,1
4602,3958.0,-2.022413387,-0.713973715,1.352666944,-1.018760069,1.699010719,0.553540761,-0.470510804,-1.957420316,0.432965516,0.465966593,0.992095965,-1.898295745,2.469039076,0.709234022,-2.167432182,-1.599062872,0.221164884,1.263085276,-0.957477885,-1.231713517,0.674486048,-1.293984545,-0.123082563,-1.188740438,0.286539793,0.225608381,-0.180097354,-0.244599966,28.0,0
165265,117313.0,2.062072848,-0.235716103,-1.364195556,-0.813849447,0.140942035,-0.697179608,0.054445328,-0.178809066,0.404143849,-0.084858614,1.351988934,1.544471423,0.754709344,0.413690425,-0.118696417,-0.02813601,-0.518481524,-0.534633479,0.669688083,-0.103948941,-0.227026138,-0.587280933,0.384033991,0.747495868,-0.39871852,0.487931489,-0.102757784,-0.068329801,4.0,0
130088,79280.0,1.182579969,-0.587833841,0.727984936,-0.950439635,-0.967120133,0.114760628,-0.883427576,0.376567434,1.855150809,-0.901339711,0.878488335,0.441912409,-1.901968796,0.417458154,1.046658856,-0.35769124,-0.132950364,0.563838553,0.623148225,-0.252005152,0.024537428,0.232132358,-0.037412341,-0.333889795,0.379702447,-0.647897539,0.094024795,0.014480168,1.0,0
149869,92092.0,-1.108478219,3.448952572,-6.216971806,3.021051618,-0.529900932,-2.551375175,-2.001742908,1.092432374,-0.836098369,-4.095648973,2.425950716,-6.067261945,1.83243272,-3.501702516,-1.004008205,-3.501281103,-2.941876324,-1.125741062,0.373714808,-0.068598381,0.825951491,1.14416979,0.208559482,-0.295497424,-0.690232196,-0.364749076,0.22932722,0.208829892,18.0,1
71817,54456.0,-0.387663905,-0.410495569,-1.095301179,-1.368126552,4.460935154,2.006304301,-3.779834409,-1.818987253,0.040503844,-0.554742427,-0.513492418,0.66358623,-0.510941691,0.90817617,-0.283531599,0.366027508,-0.481779154,-0.544434774,-0.407781849,0.571866171,-1.272007046,-0.549689766,-4.211429497,1.29591871,-0.455644542,0.823613716,0.213706046,0.402992817,90.0,0
30314,35866.0,-2.044488689,3.368306217,-3.937111391,5.623119731,-3.079232039,-1.253474118,-5.778879593,1.707428158,-4.467103123,-6.06779815,3.839787711,-8.277840948,1.493914908,-8.416681212,0.792297928,-7.862658826,-14.57083663,-5.185385533,2.414389569,1.112027619,1.483594216,0.834310713,-0.14848562,0.001668855,-0.038995731,0.389526402,1.300236456,0.549940374,7.61,1
83297,59777.0,-8.257110817,-4.81446074,-5.36530689,1.204229864,-3.347420097,-1.331601475,-1.967892799,1.295437817,-1.674415243,-3.426052253,0.14456269,-4.28352931,-0.240895042,-3.657490404,0.923104768,0.844221069,-3.948311852,-1.807515992,0.105878827,-1.233987257,0.436390207,-0.077552723,-3.091624356,-0.390200886,-0.288688941,-0.340004217,0.039819105,-1.00790031,319.2,1
121368,76168.0,-0.836678562,1.222008266,1.52288738,-0.165437623,-0.158784731,-0.694004902,0.617045792,0.022367013,-0.443448843,0.267114341,1.553187648,0.83677731,0.144196869,0.198720571,0.133283505,0.294938647,-0.599570628,0.023447963,0.198564965,0.21833534,-0.176827248,-0.450233791,-0.003537046,0.519780477,-0.205446359,0.032392224,0.240188502,0.17333777,10.98,0
128074,78589.0,-5.239011818,4.320349018,-0.233654513,-2.344454179,-1.335547529,-1.250424647,0.322484749,0.337392128,4.030689958,5.606775474,0.498852559,-0.218366577,-1.244124847,-1.267948242,1.150111225,-0.272789526,-0.348893643,-1.164928992,-1.848375866,2.572853636,-0.668227332,-0.464151781,0.261856693,0.523902365,0.475169334,0.753913132,1.900546435,0.878980513,0.77,0
39291,39774.0,-0.660300224,0.428216555,2.899559573,1.687312723,-0.574643909,0.913423578,0.538236656,0.112596284,0.471350093,-0.571388622,-0.760974634,0.591183055,-0.287131187,-0.971279321,-1.296157821,-1.810343213,1.198684214,-1.16949558,1.231569179,0.23035729,-0.345228401,-0.471204889,-0.012704712,0.397674883,0.175250423,-0.379321674,-0.028583724,-0.129605798,81.0,0
70559,53921.0,-0.522059253,1.137415814,1.259799781,0.062587761,0.091055486,-1.001576889,0.71156551,-0.128925098,-0.374524864,-0.408136572,-0.143299557,0.105240555,0.470495295,-0.535886008,0.868094767,0.356687322,-0.020041513,-0.186605828,-0.08367582,0.108433805,-0.247823346,-0.654365266,0.056803827,0.341667183,-0.143082929,0.060813242,0.121967804,0.08905971,2.99,0
73068,54960.0,-0.63305354,1.099690163,1.529231066,0.794091182,0.22100846,0.169571319,1.01157954,0.14296346,-1.206960758,-0.055274898,1.741985004,1.072298036,0.589158267,0.446879284,0.593694486,-0.290753683,-0.158189708,-0.479680346,0.549851524,0.338349764,-0.353111715,-1.078203227,0.161177967,-0.059918129,0.158848839,-0.67619484,0.237628073,0.04948228,75.0,0
